P1xpos,P1ypos,P1zpos,P1Heading,Targetxpos,Targetypos,Targetzpos,Targetxvel,Targetyvel,Targetzvel,Containmentxpos,Containmentypos,Containmentzpos,targetcontained,trialtime
19.05814,1,-17.00955,2.29864,12.2506,0.5,-10.93634,-0.9891556,0,0.8829416,0,0.2,0,False,359.33
19.0444,1,-17.00516,2.527052,12.24071,0.5,-10.92751,-0.9890522,0,0.8828478,0,0.2,0,False,359.34
19.03848,1,-16.99201,2.298853,12.23082,0.5,-10.91868,-0.989157,0,0.8829439,0,0.2,0,False,359.35
19.02476,1,-16.98762,2.526842,12.22093,0.5,-10.90985,-0.9890535,0,0.8828501,0,0.2,0,False,359.36
19.01883,1,-16.97448,2.299065,12.21104,0.5,-10.90103,-0.9891581,0,0.882946,0,0.2,0,False,359.37
19.00511,1,-16.97007,2.526629,12.20115,0.5,-10.8922,-0.9890545,0,0.882852,0,0.2,0,False,359.38
18.99918,1,-16.95695,2.299277,12.19126,0.5,-10.88337,-0.989159,0,0.8829477,0,0.2,0,False,359.39
18.98547,1,-16.95253,2.526415,12.18137,0.5,-10.87454,-0.9890553,0,0.8828536,0,0.2,0,False,359.4
18.97952,1,-16.93941,2.299489,12.17147,0.5,-10.86571,-0.9891598,0,0.8829493,0,0.2,0,False,359.41
18.96582,1,-16.93499,2.526204,12.16158,0.5,-10.85688,-0.9890559,0,0.8828551,0,0.2,0,False,359.42
18.95987,1,-16.92188,2.299708,12.15169,0.5,-10.84805,-0.9891602,0,0.8829507,0,0.2,0,False,359.43
18.94617,1,-16.91745,2.525995,12.1418,0.5,-10.83923,-0.9890562,0,0.8828563,0,0.2,0,False,359.44
18.94022,1,-16.90434,2.299925,12.13191,0.5,-10.8304,-0.9891604,0,0.8829518,0,0.2,0,False,359.45
18.92653,1,-16.8999,2.525781,12.12202,0.5,-10.82157,-0.9890563,0,0.8828574,0,0.2,0,False,359.46
18.92056,1,-16.88681,2.300139,12.11213,0.5,-10.81274,-0.9891604,0,0.8829527,0,0.2,0,False,359.47
18.90688,1,-16.88236,2.525563,12.10224,0.5,-10.80391,-0.9890562,0,0.8828582,0,0.2,0,False,359.48
18.90091,1,-16.86928,2.300354,12.09235,0.5,-10.79508,-0.9891601,0,0.8829535,0,0.2,0,False,359.49
18.88724,1,-16.86482,2.525348,12.08245,0.5,-10.78625,-0.9890558,0,0.8828589,0,0.2,0,False,359.5
18.88126,1,-16.85174,2.300572,12.07256,0.5,-10.77742,-0.9891597,0,0.882954,0,0.2,0,False,359.51
18.86759,1,-16.84728,2.525134,12.06267,0.5,-10.7686,-0.9890552,0,0.8828592,0,0.2,0,False,359.52
18.86161,1,-16.83421,2.30079,12.05278,0.5,-10.75977,-0.9891589,0,0.8829542,0,0.2,0,False,359.53
18.84795,1,-16.82974,2.524916,12.04289,0.5,-10.75094,-0.9890543,0,0.8828594,0,0.2,0,False,359.54
18.84196,1,-16.81668,2.301007,12.033,0.5,-10.74211,-0.989158,0,0.8829543,0,0.2,0,False,359.55
18.8283,1,-16.81219,2.524698,12.02311,0.5,-10.73328,-0.9890534,0,0.8828594,0,0.2,0,False,359.56
18.8223,1,-16.79914,2.301225,12.01322,0.5,-10.72445,-0.9891569,0,0.8829542,0,0.2,0,False,359.57
18.80866,1,-16.79465,2.524481,12.00333,0.5,-10.71562,-0.9890521,0,0.8828592,0,0.2,0,False,359.58
18.80265,1,-16.7816,2.301446,11.99343,0.5,-10.7068,-0.9891555,0,0.8829538,0,0.2,0,False,359.59
18.78901,1,-16.77711,2.524266,11.98354,0.5,-10.69797,-0.9890506,0,0.8828587,0,0.2,0,False,359.6
18.783,1,-16.76407,2.301668,11.97365,0.5,-10.68914,-0.989154,0,0.8829533,0,0.2,0,False,359.61
18.76937,1,-16.75957,2.524047,11.96376,0.5,-10.68031,-0.989049,0,0.8828582,0,0.2,0,False,359.62
18.76335,1,-16.74654,2.301889,11.95387,0.5,-10.67148,-0.9891523,0,0.8829527,0,0.2,0,False,359.63
18.74973,1,-16.74203,2.523827,11.94398,0.5,-10.66265,-0.9890471,0,0.8828574,0,0.2,0,False,359.64
18.7437,1,-16.72901,2.302109,11.93409,0.5,-10.65382,-0.9891502,0,0.8829517,0,0.2,0,False,359.65
18.73008,1,-16.72449,2.523606,11.9242,0.5,-10.645,-0.989045,0,0.8828564,0,0.2,0,False,359.66
18.72404,1,-16.71148,2.302331,11.91431,0.5,-10.63617,-0.989148,0,0.8829507,0,0.2,0,False,359.67
18.71043,1,-16.70695,2.523386,11.90442,0.5,-10.62734,-0.9890427,0,0.8828552,0,0.2,0,False,359.68
18.70439,1,-16.69394,2.302555,11.89452,0.5,-10.61851,-0.9891456,0,0.8829495,0,0.2,0,False,359.69
18.69079,1,-16.6894,2.523164,11.88463,0.5,-10.60968,-0.9890403,0,0.8828539,0,0.2,0,False,359.7
18.68474,1,-16.67641,2.302777,11.87474,0.5,-10.60085,-0.989143,0,0.8829479,0,0.2,0,False,359.71
18.67115,1,-16.67186,2.522941,11.86485,0.5,-10.59202,-0.9890375,0,0.8828522,0,0.2,0,False,359.72
18.66508,1,-16.65888,2.303001,11.85496,0.5,-10.58319,-0.9891403,0,0.8829463,0,0.2,0,False,359.73
18.6515,1,-16.65432,2.522718,11.84507,0.5,-10.57437,-0.9890347,0,0.8828505,0,0.2,0,False,359.74
18.64543,1,-16.64134,2.303226,11.83518,0.5,-10.56554,-0.9891373,0,0.8829444,0,0.2,0,False,359.75
18.63186,1,-16.63678,2.522496,11.82529,0.5,-10.55671,-0.9890317,0,0.8828485,0,0.2,0,False,359.76
18.62578,1,-16.62381,2.303451,11.8154,0.5,-10.54788,-0.9891342,0,0.8829424,0,0.2,0,False,359.77
18.61221,1,-16.61924,2.52227,11.80551,0.5,-10.53905,-0.9890283,0,0.8828464,0,0.2,0,False,359.78
18.60613,1,-16.60628,2.303676,11.79561,0.5,-10.53022,-0.9891308,0,0.8829401,0,0.2,0,False,359.79
18.59257,1,-16.6017,2.522045,11.78572,0.5,-10.52139,-0.9890249,0,0.8828441,0,0.2,0,False,359.8
18.58648,1,-16.58875,2.303902,11.77583,0.5,-10.51257,-0.9891272,0,0.8829378,0,0.2,0,False,359.81
18.57293,1,-16.58416,2.521818,11.76594,0.5,-10.50374,-0.9890158,0,0.8828417,0,0.2,0,False,359.82
18.56683,1,-16.57122,2.304127,11.75605,0.5,-10.49491,-0.9891235,0,0.8829352,0,0.2,0,False,359.83
18.55328,1,-16.56662,2.52159,11.74616,0.5,-10.48608,-0.9890119,0,0.882839,0,0.2,0,False,359.84
18.54718,1,-16.55369,2.304355,11.73627,0.5,-10.47725,-0.9891195,0,0.8829325,0,0.2,0,False,359.85
18.53364,1,-16.54908,2.521363,11.72638,0.5,-10.46842,-0.989008,0,0.8828362,0,0.2,0,False,359.86
18.52752,1,-16.53616,2.304581,11.71649,0.5,-10.45959,-0.9891155,0,0.8829296,0,0.2,0,False,359.87
18.514,1,-16.53154,2.521133,11.7066,0.5,-10.45077,-0.9890038,0,0.8828332,0,0.2,0,False,359.88
18.50787,1,-16.51863,2.30481,11.69671,0.5,-10.44194,-0.9891112,0,0.8829265,0,0.2,0,False,359.89
18.49435,1,-16.514,2.520904,11.68682,0.5,-10.43311,-0.9889994,0,0.88283,0,0.2,0,False,359.9
18.48822,1,-16.50109,2.305036,11.67693,0.5,-10.42428,-0.9891067,0,0.8829232,0,0.2,0,False,359.91
18.47471,1,-16.49646,2.520672,11.66704,0.5,-10.41545,-0.9889949,0,0.8828267,0,0.2,0,False,359.92
18.46857,1,-16.48356,2.305266,11.65715,0.5,-10.40662,-0.989102,0,0.8829198,0,0.2,0,False,359.93
18.45507,1,-16.47892,2.520441,11.64726,0.5,-10.39779,-0.9889955,0,0.8828232,0,0.2,0,False,359.94
18.44892,1,-16.46603,2.305494,11.63737,0.5,-10.38896,-0.9890971,0,0.8829162,0,0.2,0,False,359.95
18.43542,1,-16.46138,2.520207,11.62748,0.5,-10.38014,-0.9889905,0,0.8828195,0,0.2,0,False,359.96
18.42927,1,-16.4485,2.305722,11.61759,0.5,-10.37131,-0.9890921,0,0.8829125,0,0.2,0,False,359.97
18.41578,1,-16.44384,2.519973,11.6077,0.5,-10.36248,-0.9889854,0,0.8828157,0,0.2,0,False,359.98
18.40962,1,-16.43097,2.305953,11.59781,0.5,-10.35365,-0.9890869,0,0.8829086,0,0.2,0,False,359.99
18.39614,1,-16.4263,2.51974,11.58792,0.5,-10.34482,-0.9889802,0,0.8828118,0,0.2,0,False,360
18.38997,1,-16.41344,2.306185,11.57803,0.5,-10.33599,-0.9890816,0,0.8829045,0,0.2,0,False,360.01
18.3765,1,-16.40876,2.519505,11.56814,0.5,-10.32716,-0.9889748,0,0.8828076,0,0.2,0,False,360.02
18.37032,1,-16.39591,2.306416,11.55825,0.5,-10.31834,-0.9890761,0,0.8829004,0,0.2,0,False,360.03
18.35686,1,-16.39122,2.519268,11.54836,0.5,-10.30951,-0.9889691,0,0.8828033,0,0.2,0,False,360.04
18.35067,1,-16.37838,2.306646,11.53847,0.5,-10.30068,-0.9890704,0,0.8828959,0,0.2,0,False,360.05
18.33722,1,-16.37369,2.519031,11.52858,0.5,-10.29185,-0.9889634,0,0.882799,0,0.2,0,False,360.06
18.33102,1,-16.36085,2.30688,11.51869,0.5,-10.28302,-0.9890645,0,0.8828914,0,0.2,0,False,360.07
18.31758,1,-16.35615,2.518794,11.5088,0.5,-10.27419,-0.9889573,0,0.8827943,0,0.2,0,False,360.08
18.31137,1,-16.34332,2.307114,11.49891,0.5,-10.26536,-0.9890586,0,0.8828868,0,0.2,0,False,360.09
18.29793,1,-16.33861,2.518556,11.48902,0.5,-10.25654,-0.9889514,0,0.8827896,0,0.2,0,False,360.1
18.29172,1,-16.32579,2.307346,11.47913,0.5,-10.24771,-0.9890522,0,0.8828819,0,0.2,0,False,360.11
18.27829,1,-16.32107,2.518315,11.46924,0.5,-10.23888,-0.988945,0,0.8827848,0,0.2,0,False,360.12
18.27207,1,-16.30827,2.307578,11.45935,0.5,-10.23005,-0.9890459,0,0.882877,0,0.2,0,False,360.13
18.25865,1,-16.30354,2.518073,11.44946,0.5,-10.22122,-0.9889385,0,0.8827797,0,0.2,0,False,360.14
18.25242,1,-16.29074,2.307812,11.43957,0.5,-10.21239,-0.9890394,0,0.882872,0,0.2,0,False,360.15
18.23901,1,-16.286,2.517831,11.42968,0.5,-10.20357,-0.9889321,0,0.8827747,0,0.2,0,False,360.16
18.23277,1,-16.27321,2.308047,11.41979,0.5,-10.19474,-0.9890329,0,0.8828669,0,0.2,0,False,360.17
18.21937,1,-16.26846,2.51759,11.4099,0.5,-10.18591,-0.9889199,0,0.8827639,0,0.2,0,False,360.18
18.21313,1,-16.25568,2.308283,11.40001,0.5,-10.17708,-0.989026,0,0.8828614,0,0.2,0,False,360.19
18.19973,1,-16.25092,2.517348,11.39012,0.5,-10.16825,-0.988913,0,0.8827638,0,0.2,0,False,360.2
18.19348,1,-16.23815,2.308522,11.38023,0.5,-10.15943,-0.9890192,0,0.882856,0,0.2,0,False,360.21
18.18009,1,-16.23338,2.517106,11.37034,0.5,-10.1506,-0.988906,0,0.8827583,0,0.2,0,False,360.22
18.17383,1,-16.22062,2.308761,11.36045,0.5,-10.14177,-0.9890121,0,0.8828503,0,0.2,0,False,360.23
18.16045,1,-16.21585,2.516864,11.35056,0.5,-10.13294,-0.9888989,0,0.8827525,0,0.2,0,False,360.24
18.15419,1,-16.20309,2.309003,11.34067,0.5,-10.12412,-0.9890049,0,0.8828445,0,0.2,0,False,360.25
18.14081,1,-16.19831,2.516623,11.33078,0.5,-10.11529,-0.9888971,0,0.8827468,0,0.2,0,False,360.26
18.13454,1,-16.18557,2.309245,11.32089,0.5,-10.10646,-0.9889973,0,0.8828384,0,0.2,0,False,360.27
18.12117,1,-16.18077,2.516381,11.311,0.5,-10.09763,-0.9888896,0,0.8827407,0,0.2,0,False,360.28
18.11489,1,-16.16804,2.309485,11.30111,0.5,-10.08881,-0.9889897,0,0.8828324,0,0.2,0,False,360.29
18.10154,1,-16.16323,2.516134,11.29123,0.5,-10.07998,-0.9888818,0,0.8827345,0,0.2,0,False,360.3
18.09525,1,-16.15051,2.309728,11.28134,0.5,-10.07115,-0.9889822,0,0.8828263,0,0.2,0,False,360.31
18.0819,1,-16.14569,2.51589,11.27145,0.5,-10.06232,-0.9888741,0,0.8827283,0,0.2,0,False,360.32
18.0756,1,-16.13298,2.309971,11.26156,0.5,-10.05349,-0.9889743,0,0.88282,0,0.2,0,False,360.33
18.06226,1,-16.12816,2.515644,11.25167,0.5,-10.04467,-0.9888661,0,0.8827219,0,0.2,0,False,360.34
18.05596,1,-16.11545,2.310216,11.24178,0.5,-10.03584,-0.9889661,0,0.8828133,0,0.2,0,False,360.35
18.04262,1,-16.11062,2.515399,11.23189,0.5,-10.02701,-0.9888579,0,0.8827153,0,0.2,0,False,360.36
18.03631,1,-16.09793,2.310462,11.222,0.5,-10.01818,-0.9889579,0,0.8828067,0,0.2,0,False,360.37
18.02298,1,-16.09308,2.515152,11.21211,0.5,-10.00936,-0.9888497,0,0.8827087,0,0.2,0,False,360.38
18.01666,1,-16.0804,2.310708,11.20222,0.5,-10.00053,-0.9889497,0,0.8828001,0,0.2,0,False,360.39
18.00335,1,-16.07555,2.514905,11.19233,0.5,-9.991701,-0.9888414,0,0.8827019,0,0.2,0,False,360.4
17.99702,1,-16.06287,2.310954,11.18244,0.5,-9.982873,-0.9889413,0,0.8827932,0,0.2,0,False,360.41
17.98371,1,-16.05801,2.514656,11.17256,0.5,-9.974046,-0.988833,0,0.882695,0,0.2,0,False,360.42
17.97737,1,-16.04535,2.311201,11.16267,0.5,-9.965218,-0.9889329,0,0.8827863,0,0.2,0,False,360.43
17.96407,1,-16.04047,2.514405,11.15278,0.5,-9.956391,-0.9888189,0,0.8826879,0,0.2,0,False,360.44
17.95773,1,-16.02782,2.311448,11.14289,0.5,-9.947563,-0.9889243,0,0.8827792,0,0.2,0,False,360.45
17.94444,1,-16.02294,2.514154,11.133,0.5,-9.938737,-0.9888103,0,0.8826808,0,0.2,0,False,360.46
17.93808,1,-16.01029,2.311697,11.12311,0.5,-9.929909,-0.9889155,0,0.882772,0,0.2,0,False,360.47
17.9248,1,-16.0054,2.513903,11.11322,0.5,-9.921082,-0.9888014,0,0.8826681,0,0.2,0,False,360.48
17.91844,1,-15.99277,2.311947,11.10334,0.5,-9.912255,-0.9889064,0,0.8827645,0,0.2,0,False,360.49
17.90516,1,-15.98787,2.513653,11.09345,0.5,-9.903429,-0.9887978,0,0.8826661,0,0.2,0,False,360.5
17.89879,1,-15.97524,2.312198,11.08356,0.5,-9.894602,-0.9888973,0,0.8827569,0,0.2,0,False,360.51
17.88553,1,-15.97033,2.513401,11.07367,0.5,-9.885776,-0.9887887,0,0.8826585,0,0.2,0,False,360.52
17.87915,1,-15.95772,2.31245,11.06378,0.5,-9.876948,-0.9888883,0,0.8827495,0,0.2,0,False,360.53
17.86589,1,-15.9528,2.513146,11.0539,0.5,-9.868122,-0.9887795,0,0.8826509,0,0.2,0,False,360.54
17.8595,1,-15.94019,2.3127,11.04401,0.5,-9.859295,-0.9888789,0,0.8827417,0,0.2,0,False,360.55
17.84626,1,-15.93526,2.512891,11.03412,0.5,-9.850469,-0.9887701,0,0.8826431,0,0.2,0,False,360.56
17.83986,1,-15.92266,2.312953,11.02423,0.5,-9.841641,-0.9888694,0,0.8827339,0,0.2,0,False,360.57
17.82662,1,-15.91773,2.512637,11.01434,0.5,-9.832815,-0.9887605,0,0.8826352,0,0.2,0,False,360.58
17.82022,1,-15.90514,2.313209,11.00445,0.5,-9.823988,-0.98886,0,0.8827262,0,0.2,0,False,360.59
17.80699,1,-15.90019,2.512383,10.99457,0.5,-9.815162,-0.988751,0,0.8826274,0,0.2,0,False,360.6
17.80057,1,-15.88761,2.313462,10.98468,0.5,-9.806334,-0.9888502,0,0.8827181,0,0.2,0,False,360.61
17.78735,1,-15.88266,2.512125,10.97479,0.5,-9.797508,-0.9887412,0,0.8826193,0,0.2,0,False,360.62
17.78093,1,-15.87009,2.313718,10.9649,0.5,-9.788681,-0.9888402,0,0.8827098,0,0.2,0,False,360.63
17.76772,1,-15.86512,2.511868,10.95502,0.5,-9.779855,-0.9887257,0,0.882611,0,0.2,0,False,360.64
17.76129,1,-15.85256,2.313974,10.94513,0.5,-9.771028,-0.9888303,0,0.8827015,0,0.2,0,False,360.65
17.74809,1,-15.84759,2.51161,10.93524,0.5,-9.762201,-0.9887158,0,0.8826027,0,0.2,0,False,360.66
17.74164,1,-15.83504,2.314232,10.92535,0.5,-9.753374,-0.9888202,0,0.8826931,0,0.2,0,False,360.67
17.72845,1,-15.83005,2.511351,10.91547,0.5,-9.744549,-0.9887058,0,0.8825942,0,0.2,0,False,360.68
17.722,1,-15.81751,2.31449,10.90558,0.5,-9.735722,-0.9888102,0,0.8826846,0,0.2,0,False,360.69
17.70882,1,-15.81252,2.511092,10.89569,0.5,-9.726896,-0.9887009,0,0.8825856,0,0.2,0,False,360.7
17.70236,1,-15.79999,2.314748,10.8858,0.5,-9.718069,-0.9887999,0,0.8826759,0,0.2,0,False,360.71
17.68919,1,-15.79498,2.510831,10.87592,0.5,-9.709244,-0.9886907,0,0.8825716,0,0.2,0,False,360.72
17.68272,1,-15.78246,2.315007,10.86603,0.5,-9.700418,-0.9887895,0,0.8826672,0,0.2,0,False,360.73
17.66955,1,-15.77745,2.51057,10.85614,0.5,-9.691592,-0.9886803,0,0.8825682,0,0.2,0,False,360.74
17.66308,1,-15.76494,2.315269,10.84625,0.5,-9.682766,-0.9887791,0,0.8826585,0,0.2,0,False,360.75
17.64992,1,-15.75992,2.510309,10.83637,0.5,-9.673941,-0.9886697,0,0.8825594,0,0.2,0,False,360.76
17.64344,1,-15.74742,2.315531,10.82648,0.5,-9.665114,-0.9887683,0,0.8826495,0,0.2,0,False,360.77
17.63029,1,-15.74238,2.510046,10.81659,0.5,-9.656289,-0.988659,0,0.8825504,0,0.2,0,False,360.78
17.62379,1,-15.72989,2.315795,10.80671,0.5,-9.647463,-0.9887577,0,0.8826405,0,0.2,0,False,360.79
17.61066,1,-15.72485,2.509785,10.79682,0.5,-9.638638,-0.9886482,0,0.8825413,0,0.2,0,False,360.8
17.60415,1,-15.71237,2.316059,10.78693,0.5,-9.629811,-0.988747,0,0.8826314,0,0.2,0,False,360.81
17.59103,1,-15.70731,2.509522,10.77705,0.5,-9.620986,-0.9886374,0,0.8825322,0,0.2,0,False,360.82
17.58451,1,-15.69485,2.316325,10.76716,0.5,-9.61216,-0.988736,0,0.8826222,0,0.2,0,False,360.83
17.57139,1,-15.68978,2.509257,10.75727,0.5,-9.603334,-0.9886209,0,0.8825228,0,0.2,0,False,360.84
17.56487,1,-15.67733,2.31659,10.74738,0.5,-9.594508,-0.988725,0,0.8826129,0,0.2,0,False,360.85
17.55176,1,-15.67225,2.508991,10.7375,0.5,-9.585683,-0.9886099,0,0.8825135,0,0.2,0,False,360.86
17.54523,1,-15.6598,2.316857,10.72761,0.5,-9.576857,-0.9887137,0,0.8826033,0,0.2,0,False,360.87
17.53213,1,-15.65472,2.508723,10.71773,0.5,-9.568031,-0.9886039,0,0.8825039,0,0.2,0,False,360.88
17.52559,1,-15.64228,2.317122,10.70784,0.5,-9.559205,-0.9887025,0,0.8825938,0,0.2,0,False,360.89
17.5125,1,-15.63718,2.508455,10.69795,0.5,-9.550381,-0.9885928,0,0.8824944,0,0.2,0,False,360.9
17.50595,1,-15.62476,2.317391,10.68807,0.5,-9.541554,-0.9886911,0,0.8825842,0,0.2,0,False,360.91
17.49287,1,-15.61965,2.508188,10.67818,0.5,-9.53273,-0.9885813,0,0.8824793,0,0.2,0,False,360.92
17.48631,1,-15.60724,2.31766,10.66829,0.5,-9.523905,-0.9886796,0,0.8825744,0,0.2,0,False,360.93
17.47324,1,-15.60212,2.507918,10.65841,0.5,-9.51508,-0.9885698,0,0.882475,0,0.2,0,False,360.94
17.46667,1,-15.58972,2.31793,10.64852,0.5,-9.506255,-0.9886682,0,0.8825647,0,0.2,0,False,360.95
17.45361,1,-15.58459,2.507647,10.63864,0.5,-9.497431,-0.9885583,0,0.8824651,0,0.2,0,False,360.96
17.44703,1,-15.57219,2.318198,10.62875,0.5,-9.488605,-0.9886565,0,0.8825547,0,0.2,0,False,360.97
17.43398,1,-15.56706,2.507375,10.61886,0.5,-9.479781,-0.9885466,0,0.8824551,0,0.2,0,False,360.98
17.42739,1,-15.55467,2.31847,10.60898,0.5,-9.470956,-0.9886448,0,0.8825447,0,0.2,0,False,360.99
17.41435,1,-15.54952,2.507104,10.59909,0.5,-9.462132,-0.9885294,0,0.8824451,0,0.2,0,False,361
17.40776,1,-15.53715,2.318744,10.58921,0.5,-9.453306,-0.988633,0,0.8825346,0,0.2,0,False,361.01
17.39472,1,-15.53199,2.506831,10.57932,0.5,-9.444482,-0.9885175,0,0.882435,0,0.2,0,False,361.02
17.38812,1,-15.51963,2.319017,10.56944,0.5,-9.435657,-0.9886211,0,0.8825244,0,0.2,0,False,361.03
17.37509,1,-15.51446,2.506556,10.55955,0.5,-9.426832,-0.988511,0,0.8824248,0,0.2,0,False,361.04
17.36848,1,-15.50211,2.31929,10.54966,0.5,-9.418007,-0.988609,0,0.8825143,0,0.2,0,False,361.05
17.35546,1,-15.49693,2.506281,10.53978,0.5,-9.409183,-0.9884987,0,0.8824144,0,0.2,0,False,361.06
17.34884,1,-15.48459,2.319566,10.52989,0.5,-9.400357,-0.9885969,0,0.882504,0,0.2,0,False,361.07
17.33583,1,-15.4794,2.506006,10.52001,0.5,-9.391534,-0.9884867,0,0.8824041,0,0.2,0,False,361.08
17.3292,1,-15.46707,2.319842,10.51012,0.5,-9.382709,-0.9885848,0,0.8824936,0,0.2,0,False,361.09
17.31621,1,-15.46187,2.505728,10.50024,0.5,-9.373885,-0.9884744,0,0.8823937,0,0.2,0,False,361.1
17.30957,1,-15.44955,2.320118,10.49035,0.5,-9.36506,-0.9885723,0,0.882483,0,0.2,0,False,361.11
17.29658,1,-15.44434,2.505451,10.48047,0.5,-9.356236,-0.988462,0,0.8823777,0,0.2,0,False,361.12
17.28993,1,-15.43203,2.320397,10.47058,0.5,-9.347412,-0.9885599,0,0.8824724,0,0.2,0,False,361.13
17.27695,1,-15.42681,2.505173,10.4607,0.5,-9.338589,-0.9884496,0,0.8823726,0,0.2,0,False,361.14
17.27029,1,-15.41451,2.320675,10.45081,0.5,-9.329764,-0.9885474,0,0.8824617,0,0.2,0,False,361.15
17.25732,1,-15.40928,2.504894,10.44093,0.5,-9.320941,-0.9884316,0,0.8823618,0,0.2,0,False,361.16
17.25065,1,-15.39699,2.320956,10.43104,0.5,-9.312117,-0.9885348,0,0.8824509,0,0.2,0,False,361.17
17.2377,1,-15.39175,2.504614,10.42116,0.5,-9.303293,-0.988419,0,0.882351,0,0.2,0,False,361.18
17.23102,1,-15.37947,2.321237,10.41127,0.5,-9.294469,-0.9885221,0,0.88244,0,0.2,0,False,361.19
17.21807,1,-15.37422,2.504333,10.40139,0.5,-9.285645,-0.9884117,0,0.8823401,0,0.2,0,False,361.2
17.21138,1,-15.36195,2.321519,10.39151,0.5,-9.276821,-0.9885093,0,0.8824291,0,0.2,0,False,361.21
17.19844,1,-15.35669,2.504051,10.38162,0.5,-9.267998,-0.9883988,0,0.8823291,0,0.2,0,False,361.22
17.19175,1,-15.34443,2.321802,10.37174,0.5,-9.259173,-0.9884964,0,0.8824181,0,0.2,0,False,361.23
17.17882,1,-15.33916,2.503766,10.36185,0.5,-9.25035,-0.9883859,0,0.8823181,0,0.2,0,False,361.24
17.17211,1,-15.32691,2.322083,10.35197,0.5,-9.241526,-0.9884835,0,0.8824071,0,0.2,0,False,361.25
17.15919,1,-15.32163,2.503482,10.34208,0.5,-9.232703,-0.9883729,0,0.8823069,0,0.2,0,False,361.26
17.15247,1,-15.3094,2.322368,10.3322,0.5,-9.223879,-0.9884705,0,0.8823959,0,0.2,0,False,361.27
17.13956,1,-15.3041,2.503196,10.32232,0.5,-9.215056,-0.9883599,0,0.8822903,0,0.2,0,False,361.28
17.13284,1,-15.29188,2.322653,10.31243,0.5,-9.206233,-0.9884574,0,0.8823847,0,0.2,0,False,361.29
17.11994,1,-15.28657,2.502909,10.30255,0.5,-9.197411,-0.9883414,0,0.8822845,0,0.2,0,False,361.3
17.1132,1,-15.27436,2.322938,10.29266,0.5,-9.188587,-0.9884443,0,0.8823733,0,0.2,0,False,361.31
17.10031,1,-15.26904,2.502623,10.28278,0.5,-9.179765,-0.9883282,0,0.8822731,0,0.2,0,False,361.32
17.09357,1,-15.25684,2.323228,10.2729,0.5,-9.170941,-0.9884311,0,0.8823619,0,0.2,0,False,361.33
17.08069,1,-15.25151,2.502336,10.26301,0.5,-9.162119,-0.9883204,0,0.8822618,0,0.2,0,False,361.34
17.07393,1,-15.23933,2.323516,10.25313,0.5,-9.153296,-0.9884177,0,0.8823505,0,0.2,0,False,361.35
17.06106,1,-15.23399,2.502046,10.24325,0.5,-9.144473,-0.988307,0,0.8822502,0,0.2,0,False,361.36
17.0543,1,-15.22181,2.323806,10.23336,0.5,-9.13565,-0.9884043,0,0.8823389,0,0.2,0,False,361.37
17.04144,1,-15.21646,2.501755,10.22348,0.5,-9.126827,-0.9882935,0,0.8822387,0,0.2,0,False,361.38
17.03466,1,-15.20429,2.324096,10.2136,0.5,-9.118004,-0.9883908,0,0.8823274,0,0.2,0,False,361.39
17.02181,1,-15.19893,2.501465,10.20371,0.5,-9.109181,-0.98828,0,0.8822271,0,0.2,0,False,361.4
17.01503,1,-15.18678,2.324388,10.19383,0.5,-9.100358,-0.9883772,0,0.8823156,0,0.2,0,False,361.41
17.00219,1,-15.1814,2.501173,10.18395,0.5,-9.091537,-0.9882664,0,0.8822153,0,0.2,0,False,361.42
16.99539,1,-15.16926,2.324681,10.17406,0.5,-9.082713,-0.9883637,0,0.8823038,0,0.2,0,False,361.43
16.98256,1,-15.16388,2.50088,10.16418,0.5,-9.073892,-0.9882474,0,0.8822035,0,0.2,0,False,361.44
16.97576,1,-15.15174,2.324974,10.1543,0.5,-9.065068,-0.98835,0,0.882292,0,0.2,0,False,361.45
16.96294,1,-15.14635,2.500587,10.14441,0.5,-9.056247,-0.9882336,0,0.8821861,0,0.2,0,False,361.46
16.95613,1,-15.13423,2.325269,10.13453,0.5,-9.047424,-0.9883361,0,0.8822801,0,0.2,0,False,361.47
16.94332,1,-15.12882,2.500289,10.12465,0.5,-9.038603,-0.9882252,0,0.8821797,0,0.2,0,False,361.48
16.93649,1,-15.11671,2.325563,10.11477,0.5,-9.02978,-0.9883224,0,0.8822681,0,0.2,0,False,361.49
16.92369,1,-15.11129,2.499992,10.10489,0.5,-9.020959,-0.9882113,0,0.8821677,0,0.2,0,False,361.5
16.91686,1,-15.0992,2.325859,10.095,0.5,-9.012136,-0.9883084,0,0.8822561,0,0.2,0,False,361.51
16.90407,1,-15.09377,2.499694,10.08512,0.5,-9.003315,-0.9881974,0,0.8821557,0,0.2,0,False,361.52
16.89722,1,-15.08168,2.326156,10.07524,0.5,-8.994493,-0.9882944,0,0.8822441,0,0.2,0,False,361.53
16.88445,1,-15.07624,2.499396,10.06536,0.5,-8.985671,-0.9881833,0,0.8821436,0,0.2,0,False,361.54
16.87759,1,-15.06417,2.326453,10.05547,0.5,-8.976849,-0.9882802,0,0.8822319,0,0.2,0,False,361.55
16.86482,1,-15.05872,2.499095,10.04559,0.5,-8.968027,-0.9881692,0,0.8821314,0,0.2,0,False,361.56
16.85796,1,-15.04665,2.326751,10.03571,0.5,-8.959205,-0.9882661,0,0.8822196,0,0.2,0,False,361.57
